id,user_id,begin_dttm,end_dttm
22850,94,2017-12-25 04:53:41,2017-12-25 08:28:23
22851,140,2018-09-17 08:56:36,2018-09-17 11:05:40
22852,45,2017-12-15 14:51:31,2017-12-15 19:46:15
22853,139,2018-07-28 17:16:59,2018-07-29 03:38:27
22854,108,2017-11-28 00:32:25,2017-11-28 02:06:39
22855,49,2017-12-29 22:30:49,2017-12-30 05:16:41
22856,6,2018-03-12 13:30:29,2018-03-12 14:23:17
22857,104,2018-07-10 00:51:51,2018-07-10 02:57:05
22858,172,2017-07-21 20:08:13,2017-07-22 13:00:07
22859,146,2018-09-16 06:38:28,2018-09-16 13:19:07
22860,168,2017-08-23 09:21:49,2017-08-23 16:13:04
22861,33,2017-11-17 23:47:00,2017-11-18 14:26:54
22862,38,2018-01-16 09:30:06,2018-01-16 13:38:51
22863,151,2018-03-22 03:58:04,2018-03-22 15:01:23
22864,64,2018-06-28 07:38:30,2018-06-29 03:09:36
22865,165,2018-09-13 08:52:53,2018-09-13 18:09:39
22866,107,2018-01-23 09:12:09,2018-01-23 22:13:42
22867,15,2017-11-02 06:26:45,2017-11-02 10:15:06
22868,49,2017-09-03 07:50:23,2017-09-03 08:43:06
22869,36,2018-06-03 00:10:12,2018-06-03 01:56:11
22870,76,2018-05-15 08:20:26,2018-05-15 19:21:04
22871,191,2018-07-29 05:13:54,2018-07-29 11:37:35
22872,51,2017-07-30 00:21:41,2017-07-30 15:23:18
22873,49,2017-07-11 23:34:09,2017-07-12 00:13:00
22874,164,2018-03-05 10:15:06,2018-03-05 18:03:11
22875,199,2017-07-15 22:40:59,2017-07-16 07:31:18
22876,145,2017-08-25 16:51:30,2017-08-25 18:00:38
22877,74,2018-08-14 18:49:28,2018-08-15 01:01:35
22878,183,2018-04-10 17:13:13,2018-04-11 02:47:24
22879,74,2017-10-17 06:24:46,2017-10-17 20:59:17
22880,195,2018-01-16 22:32:49,2018-01-17 04:25:38
22881,197,2017-07-04 13:58:56,2017-07-04 20:39:16
22882,42,2018-09-10 22:32:27,2018-09-11 08:16:10
22883,65,2018-02-03 02:22:41,2018-02-03 05:28:09
22884,106,2018-04-02 15:38:34,2018-04-02 18:08:44
22885,1,2018-03-02 07:05:17,2018-03-02 13:30:14
22886,25,2018-01-21 02:52:59,2018-01-21 08:31:07
22887,77,2017-07-17 09:37:01,2017-07-17 23:07:49
22888,57,2017-09-02 22:47:20,2017-09-03 10:27:51
22889,2,2018-02-26 08:18:54,2018-02-26 20:25:42
22890,136,2018-07-26 15:54:32,2018-07-26 19:00:38
22891,59,2018-09-19 21:38:48,2018-09-20 11:06:27
22892,135,2018-05-11 22:12:50,2018-05-11 22:25:45
22893,79,2018-04-07 03:29:16,2018-04-07 03:39:38
22894,28,2018-05-16 02:32:24,2018-05-16 09:57:15
22895,88,2018-03-23 18:25:57,2018-03-23 19:13:59
22896,104,2018-04-24 05:58:56,2018-04-24 08:25:41
22897,76,2018-08-24 22:43:41,2018-08-25 06:38:53
22898,80,2018-03-05 23:19:33,2018-03-06 01:06:56
22899,154,2018-08-26 09:31:49,2018-08-26 17:57:43
22900,65,2017-10-01 20:38:06,2017-10-01 23:48:38
22901,79,2017-09-10 18:33:00,2017-09-10 21:47:22
22902,117,2018-05-16 03:50:08,2018-05-16 07:19:56
22903,147,2017-10-10 04:47:55,2017-10-10 13:56:19
22904,74,2018-08-08 21:28:34,2018-08-09 00:53:55
22905,49,2017-12-04 00:24:13,2017-12-04 02:23:17
22906,47,2018-05-19 22:05:22,2018-05-19 23:58:30
22907,45,2018-08-13 19:29:15,2018-08-14 15:18:35
22908,69,2017-09-15 18:57:18,2017-09-16 12:04:39
22909,136,2017-10-28 05:54:18,2017-10-28 16:18:24
22910,29,2017-07-04 16:40:52,2017-07-04 17:54:15
22911,52,2017-10-08 17:54:28,2017-10-08 21:01:53
22912,83,2018-07-02 04:37:14,2018-07-02 13:17:18
22913,70,2018-03-26 07:32:49,2018-03-26 11:57:23
22914,77,2017-10-08 17:30:04,2017-10-08 21:03:57
22915,79,2018-04-24 07:00:10,2018-04-24 08:26:45
22916,118,2017-08-19 02:23:50,2017-08-19 05:54:59
22917,56,2018-08-17 23:01:02,2018-08-17 23:20:17
22918,99,2018-02-07 18:27:53,2018-02-08 05:06:18
22919,90,2018-05-14 07:18:27,2018-05-14 10:27:05
22920,187,2018-01-19 14:15:44,2018-01-19 15:29:21
22921,160,2017-06-24 16:30:13,2017-06-24 19:13:17
22922,65,2018-01-09 06:45:20,2018-01-09 09:02:38
22923,104,2018-04-21 22:06:58,2018-04-22 15:18:37
22924,192,2017-11-09 13:23:17,2017-11-09 14:10:08
22925,151,2018-09-13 04:57:30,2018-09-13 10:08:12
22926,191,2018-01-12 00:50:55,2018-01-12 00:55:16
22927,35,2017-11-19 18:23:05,2017-11-19 20:54:06
22928,67,2017-09-02 17:06:12,2017-09-02 18:48:44
22929,2,2017-10-10 13:02:36,2017-10-10 15:47:21
22930,164,2018-04-18 09:45:13,2018-04-18 10:03:56
22931,108,2018-08-21 21:40:51,2018-08-22 02:16:06
22932,12,2017-11-19 14:24:40,2017-11-19 15:55:49
22933,129,2017-07-07 20:39:13,2017-07-08 14:42:07
22934,16,2018-01-14 19:44:43,2018-01-15 09:48:16
22935,48,2018-09-19 03:16:00,2018-09-19 08:53:13
22936,185,2017-08-22 16:51:23,2017-08-22 18:36:14
22937,8,2018-04-09 23:39:23,2018-04-10 06:31:49
22938,149,2017-09-27 23:33:03,2017-09-28 02:38:08
22939,176,2018-06-20 07:25:02,2018-06-20 13:02:56
22940,109,2017-12-07 19:42:27,2017-12-07 19:58:18
22941,55,2018-04-22 21:08:07,2018-04-23 07:02:54
22942,140,2018-03-04 18:13:29,2018-03-05 14:52:44
22943,190,2017-07-19 12:46:30,2017-07-19 12:49:32
22944,25,2018-08-28 19:41:21,2018-08-28 19:58:17
22945,151,2018-08-17 13:01:38,2018-08-17 14:52:41
22946,111,2018-05-14 09:42:03,2018-05-14 11:25:15
22947,22,2017-12-05 13:18:43,2017-12-05 14:57:41
22948,138,2018-05-20 11:38:52,2018-05-20 18:09:19
22949,183,2018-06-27 10:38:34,2018-06-27 18:10:59
22950,2,2018-06-04 18:44:43,2018-06-04 21:05:03
22951,163,2018-02-28 00:36:32,2018-02-28 09:28:16
22952,112,2018-08-22 06:28:52,2018-08-22 21:19:24
22953,48,2018-09-24 17:07:04,2018-09-25 03:06:18
22954,24,2017-10-10 22:00:04,2017-10-11 02:12:01
22955,196,2017-11-19 22:52:02,2017-11-20 03:56:29
22956,146,2017-08-12 12:38:46,2017-08-12 13:16:22
22957,155,2017-06-19 19:00:04,2017-06-19 20:37:35
22958,65,2018-05-18 14:34:14,2018-05-18 14:37:57
22959,91,2018-09-14 18:02:59,2018-09-14 19:30:56
22960,96,2018-02-19 07:43:52,2018-02-19 14:11:05
22961,68,2018-02-04 15:58:26,2018-02-04 18:52:11
22962,45,2018-04-19 12:38:26,2018-04-19 12:55:22
22963,52,2018-04-02 16:16:00,2018-04-02 19:38:25
22964,75,2018-03-26 01:52:09,2018-03-26 04:36:02
22965,184,2017-08-13 01:52:55,2017-08-13 14:38:04
22966,63,2017-12-22 09:09:21,2017-12-22 22:35:50
22967,150,2017-06-07 16:28:55,2017-06-07 17:16:34
22968,155,2018-09-23 09:19:00,2018-09-23 10:51:04
22969,41,2017-06-27 06:26:16,2017-06-28 01:39:11
22970,73,2018-08-07 06:43:43,2018-08-07 15:01:17
22971,40,2018-07-10 19:31:58,2018-07-10 19:33:36
22972,34,2017-06-23 10:06:24,2017-06-23 10:35:43
22973,98,2017-11-27 20:06:54,2017-11-28 02:10:22
22974,107,2018-07-30 07:08:40,2018-07-30 12:00:56
22975,18,2018-05-18 04:23:22,2018-05-18 06:55:37
22976,49,2018-03-07 05:22:46,2018-03-07 16:37:50
22977,48,2018-09-19 16:41:23,2018-09-20 07:12:59
22978,102,2017-11-22 01:55:11,2017-11-22 05:07:42
22979,91,2018-07-25 21:50:45,2018-07-26 07:45:27
22980,81,2017-11-04 09:53:06,2017-11-04 10:17:58
22981,160,2018-08-09 16:26:23,2018-08-09 23:43:20
22982,96,2018-04-11 21:45:25,2018-04-12 04:20:57
22983,90,2018-09-18 14:54:05,2018-09-18 16:23:37
22984,17,2018-07-08 09:22:41,2018-07-08 13:11:12
22985,29,2018-08-16 10:23:55,2018-08-16 18:27:55
22986,167,2018-07-24 08:24:54,2018-07-24 14:51:40
22987,153,2017-09-08 02:06:16,2017-09-08 06:50:55
22988,180,2017-07-05 23:31:26,2017-07-06 06:23:02
22989,60,2017-12-18 15:54:06,2017-12-18 16:14:34
22990,157,2017-10-20 23:57:38,2017-10-21 09:33:53
22991,43,2018-05-18 07:40:31,2018-05-18 07:54:41
22992,96,2018-05-20 03:50:58,2018-05-20 05:46:50
22993,66,2018-05-06 20:22:49,2018-05-06 20:57:51
22994,129,2017-06-20 07:18:45,2017-06-20 07:52:33
22995,193,2018-04-10 08:16:28,2018-04-10 20:29:45
22996,175,2017-06-28 19:52:14,2017-06-28 22:54:14
22997,189,2018-03-24 11:28:52,2018-03-24 11:31:02
22998,69,2017-08-08 14:55:07,2017-08-08 17:33:07
22999,43,2018-09-23 21:14:45,2018-09-24 04:42:51
23000,1,2018-09-10 16:39:28,2018-09-10 20:35:39
23001,115,2017-08-27 09:27:12,2017-08-27 11:15:02
23002,19,2018-01-24 19:46:12,2018-01-25 11:19:55
23003,176,2018-05-04 03:40:31,2018-05-04 13:53:43
23004,139,2017-11-06 18:04:53,2017-11-06 21:34:52
23005,85,2018-08-26 05:05:20,2018-08-26 05:23:04
23006,162,2018-07-07 19:26:08,2018-07-07 20:00:57
23007,43,2018-09-24 08:21:08,2018-09-24 09:52:53
23008,123,2017-10-11 03:28:01,2017-10-11 06:48:06
23009,129,2017-08-06 18:34:33,2017-08-07 00:46:39
23010,73,2017-09-04 18:37:59,2017-09-04 21:36:12
23011,10,2017-10-13 03:14:38,2017-10-13 12:55:05
23012,183,2017-07-23 17:01:43,2017-07-23 20:09:39
23013,134,2017-11-09 19:02:45,2017-11-10 01:15:40
23014,110,2018-06-21 22:40:12,2018-06-22 10:58:47
23015,192,2018-03-24 13:28:39,2018-03-24 14:47:15
23016,111,2018-01-18 17:22:00,2018-01-19 03:04:06
23017,10,2018-05-27 13:06:24,2018-05-27 22:42:47
23018,89,2017-06-17 13:37:55,2017-06-17 15:08:20
23019,174,2018-04-10 06:16:49,2018-04-10 08:05:57
23020,34,2018-03-06 04:17:14,2018-03-06 18:40:14
23021,3,2018-08-25 08:39:16,2018-08-25 14:40:58
23022,13,2018-09-12 07:18:21,2018-09-12 21:44:24
23023,32,2018-03-02 11:30:45,2018-03-02 12:57:01
23024,146,2018-08-13 17:59:40,2018-08-14 04:23:07
23025,61,2018-02-18 20:03:24,2018-02-18 22:09:45
23026,76,2018-01-13 01:20:47,2018-01-13 03:06:05
23027,145,2018-08-23 23:25:38,2018-08-23 23:49:29
23028,160,2018-02-22 03:07:15,2018-02-22 23:31:46
23029,62,2018-08-15 07:42:04,2018-08-15 11:41:48
23030,15,2018-03-01 19:31:02,2018-03-01 22:17:17
23031,59,2018-03-22 20:38:58,2018-03-23 07:11:13
23032,124,2017-06-20 22:17:10,2017-06-20 23:36:24
23033,183,2017-09-23 23:35:59,2017-09-24 09:43:15
23034,65,2017-06-19 18:40:58,2017-06-20 07:05:43
23035,100,2018-07-12 14:22:35,2018-07-13 05:47:20
23036,1,2018-04-23 06:11:00,2018-04-23 18:15:12
23037,50,2018-02-04 06:15:05,2018-02-04 18:54:17
23038,130,2017-11-17 19:09:23,2017-11-18 09:44:13
23039,86,2017-11-03 18:02:18,2017-11-03 19:34:21
23040,168,2017-09-06 21:38:54,2017-09-06 22:43:02
23041,107,2018-02-12 16:08:34,2018-02-12 18:28:56
23042,86,2017-06-13 05:26:04,2017-06-13 05:29:31
23043,113,2018-06-15 03:20:08,2018-06-15 08:13:51
23044,147,2017-06-13 13:25:20,2017-06-13 16:53:06
23045,78,2017-11-16 17:06:02,2017-11-17 02:18:05
23046,102,2017-08-21 15:56:22,2017-08-21 20:14:26
23047,39,2018-07-15 21:51:55,2018-07-16 01:24:26
23048,195,2018-09-17 18:27:39,2018-09-18 01:11:08
23049,132,2017-07-26 12:25:03,2017-07-26 14:07:20
23050,43,2018-08-02 00:58:10,2018-08-02 05:05:04
23051,45,2017-08-06 11:16:41,2017-08-06 13:42:35
23052,103,2018-08-21 15:40:05,2018-08-22 12:17:21
23053,58,2018-06-11 01:09:10,2018-06-11 03:51:48
23054,128,2017-10-05 09:01:52,2017-10-05 11:35:03
23055,193,2018-06-15 03:54:37,2018-06-15 15:11:24
23056,97,2017-10-18 06:03:50,2017-10-19 00:26:59
23057,96,2018-01-27 10:48:00,2018-01-27 20:37:06
23058,158,2017-06-24 05:58:21,2017-06-24 07:56:50
23059,172,2018-07-24 23:29:54,2018-07-25 05:36:53
23060,33,2017-08-11 14:03:55,2017-08-11 23:32:31
23061,79,2017-07-25 06:19:51,2017-07-25 13:05:16
23062,139,2018-09-02 01:05:54,2018-09-02 16:55:45
23063,44,2018-06-06 10:18:06,2018-06-06 22:11:32
23064,31,2018-07-20 17:12:29,2018-07-21 09:52:04
23065,63,2018-08-30 08:16:56,2018-08-30 11:17:41
23066,117,2017-09-20 04:55:06,2017-09-20 09:00:17
23067,109,2017-07-20 20:10:20,2017-07-20 23:00:57
23068,108,2017-10-22 00:42:15,2017-10-22 02:01:23
23069,33,2017-07-12 07:57:40,2017-07-12 20:57:12
23070,125,2017-10-11 21:35:55,2017-10-12 09:31:53
23071,23,2018-08-21 07:31:44,2018-08-21 08:18:58
23072,64,2018-05-21 17:56:15,2018-05-21 21:31:00
23073,135,2017-09-23 04:44:32,2017-09-23 10:17:27
23074,59,2018-04-20 18:22:22,2018-04-21 06:33:07
23075,157,2018-09-26 21:39:12,2018-09-27 00:59:33
23076,200,2017-11-22 13:23:02,2017-11-22 17:47:22
23077,81,2018-08-20 07:34:27,2018-08-21 01:42:27
23078,103,2018-02-08 05:49:26,2018-02-08 14:37:53
23079,77,2018-02-11 14:26:41,2018-02-11 16:32:15
23080,14,2018-08-14 20:10:07,2018-08-15 09:33:32
23081,187,2018-07-11 01:03:22,2018-07-11 10:58:51
23082,25,2017-06-01 03:34:32,2017-06-01 08:59:01
23083,91,2017-10-18 19:16:40,2017-10-19 07:53:24
23084,87,2017-07-20 17:44:39,2017-07-21 12:11:13
23085,29,2017-09-08 09:46:23,2017-09-08 16:10:40
23086,15,2018-07-04 04:19:00,2018-07-04 11:35:57
23087,52,2018-05-21 21:28:29,2018-05-22 14:17:54
23088,70,2018-06-25 07:49:19,2018-06-25 08:01:54
23089,59,2018-04-09 19:14:14,2018-04-09 20:08:06
23090,56,2018-05-27 08:01:08,2018-05-27 08:21:21
23091,12,2018-02-25 17:33:02,2018-02-25 22:32:04
23092,113,2018-07-27 01:22:18,2018-07-27 04:08:11
23093,125,2018-07-09 11:23:32,2018-07-09 11:53:47
23094,172,2018-07-31 07:05:09,2018-07-31 16:25:49
23095,36,2017-10-23 06:59:01,2017-10-23 12:25:11
23096,28,2017-08-17 13:37:57,2017-08-18 00:32:27
23097,159,2017-09-16 07:08:58,2017-09-16 07:52:26
23098,103,2018-03-05 15:36:40,2018-03-06 06:06:28
23099,139,2017-10-25 11:08:43,2017-10-25 11:33:55
23100,142,2017-10-30 06:25:40,2017-10-30 08:18:10
23101,179,2018-06-14 14:19:38,2018-06-15 04:41:38
23102,26,2018-06-06 07:34:47,2018-06-06 19:42:25
23103,38,2017-08-17 23:24:33,2017-08-18 10:00:42
23104,74,2017-12-18 21:50:16,2017-12-19 05:29:36
23105,59,2018-08-09 20:56:03,2018-08-09 23:22:19
23106,90,2018-06-24 16:59:32,2018-06-25 06:34:15
23107,3,2017-07-02 11:05:56,2017-07-02 13:37:50
23108,51,2017-10-29 14:04:15,2017-10-29 19:19:18
23109,60,2018-04-07 03:49:49,2018-04-07 08:53:02
23110,138,2018-02-28 21:43:11,2018-03-01 02:13:55
23111,28,2018-07-01 09:18:35,2018-07-01 09:52:20
23112,144,2018-02-20 04:26:28,2018-02-20 05:02:34
23113,68,2018-07-11 22:50:00,2018-07-12 06:21:29
23114,21,2018-09-25 00:46:45,2018-09-25 09:42:11
23115,107,2017-06-23 09:39:26,2017-06-23 23:13:49
23116,41,2017-07-09 08:26:31,2017-07-09 09:23:00
23117,178,2018-06-24 07:25:48,2018-06-24 09:03:00
23118,200,2017-12-07 23:20:54,2017-12-08 02:36:10
23119,70,2018-03-06 16:11:34,2018-03-07 10:02:55
23120,118,2017-10-19 04:52:36,2017-10-19 10:18:52
23121,8,2017-10-07 18:49:21,2017-10-07 20:29:05
23122,78,2018-05-21 21:31:54,2018-05-22 07:43:46
23123,191,2017-07-18 17:30:40,2017-07-18 20:41:30
23124,148,2018-05-26 07:29:45,2018-05-26 08:46:08
23125,1,2018-04-23 04:54:06,2018-04-23 19:09:05
23126,34,2018-02-03 08:21:33,2018-02-03 16:09:39
23127,67,2017-10-09 09:57:07,2017-10-09 16:16:54
23128,98,2017-08-01 20:23:15,2017-08-02 18:44:12
23129,93,2017-11-02 14:43:14,2017-11-03 00:10:03
23130,200,2018-05-29 00:20:54,2018-05-29 14:27:27
23131,146,2018-09-29 05:42:34,2018-09-29 06:10:35
23132,73,2018-05-07 20:48:01,2018-05-08 04:32:44
23133,162,2018-08-10 17:45:52,2018-08-11 04:26:23
23134,176,2018-02-16 17:36:29,2018-02-17 05:55:06
23135,17,2018-01-18 06:08:58,2018-01-18 06:13:26
23136,89,2018-04-27 06:01:26,2018-04-27 08:13:52
23137,179,2018-09-05 22:20:24,2018-09-06 06:07:32
23138,110,2018-04-30 18:07:09,2018-05-01 08:47:52
23139,127,2018-01-09 06:09:49,2018-01-10 02:09:51
23140,99,2017-12-29 04:21:25,2017-12-29 21:34:14
23141,36,2018-08-11 23:20:36,2018-08-12 00:17:32
23142,15,2017-11-19 08:41:58,2017-11-19 20:32:39
23143,175,2017-06-26 15:17:43,2017-06-27 03:42:48
23144,13,2017-06-24 19:23:46,2017-06-25 14:30:31
23145,109,2017-11-28 14:11:10,2017-11-29 00:22:01
23146,79,2018-05-28 21:25:00,2018-05-28 22:33:02
23147,113,2017-10-24 10:59:15,2017-10-24 11:37:51
23148,72,2018-09-07 18:29:44,2018-09-07 18:57:34
23149,189,2018-05-12 21:43:32,2018-05-13 01:07:18
23150,181,2017-08-06 23:03:44,2017-08-07 02:54:54
23151,97,2017-12-31 21:12:27,2017-12-31 21:58:37
23152,13,2017-07-27 21:09:55,2017-07-27 23:03:01
23153,129,2017-07-12 09:51:34,2017-07-12 23:17:16
23154,147,2018-06-20 02:12:51,2018-06-20 03:32:38
23155,68,2018-09-11 06:31:59,2018-09-11 08:42:56
23156,71,2018-03-10 11:27:38,2018-03-10 17:01:41
23157,178,2018-09-25 22:16:50,2018-09-26 12:02:55
23158,145,2017-08-27 15:41:13,2017-08-28 04:38:02
23159,40,2018-05-29 04:26:59,2018-05-29 05:10:24
23160,36,2017-10-25 00:53:35,2017-10-25 02:21:46
23161,184,2018-07-23 00:19:35,2018-07-23 12:24:44
23162,172,2018-02-28 10:03:22,2018-02-28 12:38:25
23163,26,2018-03-31 04:09:53,2018-03-31 04:20:49
23164,191,2017-09-21 09:26:42,2017-09-21 11:12:05
23165,46,2018-01-29 18:26:25,2018-01-30 02:50:33
23166,157,2018-04-15 01:04:00,2018-04-15 02:39:46
23167,200,2018-01-26 21:55:42,2018-01-26 23:51:09
23168,107,2017-10-06 15:00:16,2017-10-06 16:54:17
23169,155,2017-08-08 09:48:49,2017-08-08 13:29:57
23170,8,2017-08-28 01:27:46,2017-08-28 06:19:21
23171,167,2017-06-09 07:35:50,2017-06-10 00:24:25
23172,142,2018-04-06 00:14:26,2018-04-06 07:25:52
23173,180,2018-03-15 14:26:31,2018-03-15 22:55:44
23174,18,2017-10-26 10:01:28,2017-10-26 10:24:30
23175,124,2017-11-16 10:10:01,2017-11-17 01:51:13
23176,13,2018-03-15 03:14:27,2018-03-15 09:55:51
23177,142,2017-08-10 03:57:14,2017-08-10 04:45:56
23178,56,2018-05-04 00:09:16,2018-05-04 00:11:11
23179,56,2017-11-24 10:42:03,2017-11-24 16:47:50
23180,48,2017-11-20 21:11:00,2017-11-21 03:14:33
23181,22,2018-08-05 07:55:54,2018-08-05 12:49:31
23182,62,2018-09-11 03:40:12,2018-09-11 03:48:43
23183,26,2018-08-11 12:51:43,2018-08-11 15:27:29
23184,81,2018-08-12 06:26:07,2018-08-12 13:10:51
23185,181,2018-06-02 19:27:42,2018-06-03 04:52:18
23186,71,2018-04-03 15:35:55,2018-04-03 17:54:43
23187,166,2018-02-18 04:37:29,2018-02-18 11:08:56
23188,177,2018-02-23 02:31:04,2018-02-23 04:40:19
23189,146,2017-06-13 08:36:00,2017-06-14 04:07:14
23190,126,2018-06-15 14:32:56,2018-06-15 15:26:59
23191,73,2018-07-18 20:58:31,2018-07-18 22:52:38
23192,51,2018-04-06 10:41:24,2018-04-06 17:15:18
23193,57,2018-02-05 03:20:52,2018-02-05 20:50:14
23194,85,2018-07-02 11:57:23,2018-07-02 12:00:09
23195,165,2017-12-26 11:42:19,2017-12-26 13:09:35
23196,47,2018-09-21 21:40:54,2018-09-22 00:51:36
23197,96,2018-07-24 20:58:21,2018-07-25 01:32:06
23198,21,2017-09-08 19:03:24,2017-09-08 19:38:13
23199,178,2018-06-09 21:34:35,2018-06-10 06:04:02
23200,112,2017-08-30 21:38:12,2017-08-31 08:12:09
23201,18,2018-04-09 16:23:12,2018-04-10 06:05:41
23202,7,2017-09-11 12:09:54,2017-09-12 00:02:54
23203,85,2018-09-24 00:48:24,2018-09-24 12:46:00
23204,48,2017-10-26 09:31:52,2017-10-26 12:38:39
23205,3,2017-06-12 22:12:52,2017-06-13 08:09:54
23206,197,2018-06-25 16:02:14,2018-06-25 16:12:45
23207,145,2017-10-02 20:31:52,2017-10-03 12:28:20
23208,57,2017-07-08 17:48:46,2017-07-09 12:04:21
23209,139,2018-02-28 14:17:43,2018-02-28 20:16:56
23210,1,2018-02-15 23:26:52,2018-02-15 23:30:40
23211,188,2017-07-16 07:08:15,2017-07-16 14:27:08
23212,41,2017-11-12 13:21:34,2017-11-12 14:40:14
23213,171,2017-06-03 16:42:43,2017-06-03 16:51:27
23214,124,2017-09-21 09:04:36,2017-09-21 10:13:21
23215,86,2018-09-21 07:39:57,2018-09-21 23:15:03
23216,198,2017-10-03 12:06:23,2017-10-03 12:54:15
23217,154,2018-05-16 19:05:50,2018-05-17 12:56:24
23218,91,2018-08-08 20:21:02,2018-08-09 03:13:06
23219,73,2018-09-05 12:45:36,2018-09-05 12:48:42
23220,7,2017-07-13 15:44:17,2017-07-14 09:31:30
23221,190,2018-03-02 23:20:39,2018-03-03 04:39:43
23222,162,2018-09-26 19:37:57,2018-09-26 22:14:25
23223,136,2018-09-16 22:51:18,2018-09-17 01:50:54
23224,196,2017-07-26 20:32:17,2017-07-27 06:31:56
23225,9,2017-08-29 18:05:58,2017-08-30 00:06:45
23226,164,2017-12-24 08:25:13,2017-12-24 19:56:59
23227,152,2017-06-14 13:37:10,2017-06-14 13:53:03
23228,146,2018-05-09 05:51:09,2018-05-09 06:09:04
23229,124,2017-07-12 21:15:19,2017-07-13 06:51:57
23230,109,2018-03-05 04:44:43,2018-03-06 00:52:09
23231,156,2017-11-02 10:36:24,2017-11-02 13:30:13
23232,113,2018-09-26 16:39:23,2018-09-26 17:26:05
23233,9,2017-12-12 21:59:04,2017-12-13 00:40:06
23234,102,2018-08-08 12:56:36,2018-08-08 16:55:02
23235,115,2017-06-13 00:12:16,2017-06-13 08:26:52
23236,198,2017-07-26 22:44:39,2017-07-27 04:10:16
23237,132,2018-06-27 00:27:39,2018-06-27 15:55:04
23238,33,2018-05-17 05:03:07,2018-05-17 07:21:08
23239,111,2018-06-21 00:45:54,2018-06-21 06:44:32
23240,90,2017-12-15 01:09:26,2017-12-15 03:03:37
23241,84,2018-09-25 06:10:19,2018-09-25 20:23:12
23242,188,2017-07-21 04:50:41,2017-07-21 14:19:27
23243,117,2018-03-08 17:04:29,2018-03-09 05:46:41
23244,136,2017-10-12 16:06:34,2017-10-12 22:58:46
23245,89,2017-09-14 05:24:58,2017-09-14 13:17:51
23246,153,2018-08-09 22:07:49,2018-08-09 23:39:01
23247,2,2017-12-15 03:03:52,2017-12-15 03:05:37
23248,154,2018-01-26 16:48:20,2018-01-27 01:49:45
23249,127,2017-09-22 18:26:03,2017-09-22 21:19:37
23250,72,2017-08-27 11:23:16,2017-08-27 22:59:26
23251,168,2018-06-06 09:59:34,2018-06-06 15:12:44
23252,115,2018-09-24 06:34:08,2018-09-24 08:22:22
23253,116,2017-07-30 06:48:26,2017-07-30 11:23:25
23254,124,2018-05-20 03:53:11,2018-05-20 14:59:19
23255,178,2017-11-13 16:46:49,2017-11-13 17:34:52
23256,163,2017-09-16 08:54:49,2017-09-16 11:57:46
23257,199,2017-12-18 19:58:19,2017-12-19 01:11:32
23258,69,2018-02-11 03:08:51,2018-02-11 11:36:22
23259,144,2018-02-23 15:01:04,2018-02-24 01:04:51
23260,29,2017-06-18 03:02:02,2017-06-18 15:53:48
23261,75,2018-03-03 18:52:57,2018-03-03 22:24:46
23262,77,2017-08-16 00:12:07,2017-08-16 10:45:46
23263,143,2018-01-07 14:47:00,2018-01-08 06:10:17
23264,119,2017-07-22 15:31:34,2017-07-22 19:12:55
23265,93,2017-09-02 03:43:52,2017-09-02 05:39:28
23266,91,2018-01-07 18:14:36,2018-01-08 03:57:54
23267,152,2018-02-21 20:51:48,2018-02-21 22:16:47
23268,14,2017-09-11 18:58:05,2017-09-12 02:04:21
23269,6,2017-12-26 12:52:10,2017-12-26 19:21:24
23270,9,2018-09-07 02:14:46,2018-09-07 18:59:42
23271,100,2017-11-29 06:13:36,2017-11-29 11:13:12
23272,166,2018-08-10 04:31:16,2018-08-10 14:03:19
23273,187,2018-09-27 00:38:25,2018-09-27 08:47:51
23274,52,2017-08-18 00:56:57,2017-08-18 04:50:48
23275,152,2017-09-19 04:15:16,2017-09-19 11:06:02
23276,44,2017-06-04 02:59:20,2017-06-04 03:17:46
23277,51,2017-10-12 03:49:23,2017-10-12 07:05:00
23278,156,2017-06-03 03:03:19,2017-06-03 14:47:07
23279,32,2017-08-27 13:05:34,2017-08-27 16:49:02
23280,160,2018-09-29 17:50:40,2018-09-30 11:39:10
23281,168,2017-07-15 05:40:51,2017-07-15 15:36:28
23282,21,2017-06-21 00:27:42,2017-06-21 08:30:44
23283,79,2017-08-19 14:30:25,2017-08-20 00:18:37
23284,84,2017-06-15 18:01:18,2017-06-15 19:10:20
23285,193,2018-05-25 12:22:10,2018-05-25 14:40:38
23286,97,2017-09-19 19:40:16,2017-09-19 19:44:18
23287,106,2018-01-29 07:59:13,2018-01-29 10:37:00
23288,107,2017-10-26 08:13:41,2017-10-26 11:13:55
23289,178,2017-09-24 12:20:09,2017-09-25 01:52:36
23290,81,2018-03-03 07:34:01,2018-03-03 08:41:39
23291,74,2017-12-19 03:51:57,2017-12-19 17:36:44
23292,196,2017-07-12 16:59:42,2017-07-13 01:43:41
23293,29,2018-07-08 13:10:34,2018-07-09 05:39:38
23294,100,2017-10-25 05:29:45,2017-10-25 05:35:25
23295,125,2017-07-11 03:48:46,2017-07-11 05:46:06
23296,98,2018-07-29 08:04:12,2018-07-29 14:13:07
23297,141,2018-01-14 08:28:23,2018-01-14 13:58:29
23298,58,2018-05-30 00:36:56,2018-05-30 02:26:54
23299,150,2017-10-27 19:22:40,2017-10-28 00:45:59
23300,126,2017-12-30 15:26:49,2017-12-30 21:15:50
